,señal_suavizada,frecuencia,amplitude_rms,freq_media,freq_mediana
113,"[  9.4722898   31.59320015  53.1553176   74.15864215  94.60317379
 114.48891252 133.81585834 152.58401126 170.79337128 188.44393838
 205.53571258 222.06869388 238.04288227 253.45827775 268.31488032
 282.61268999 296.35170676 309.53193062 322.15336157 334.21599961
 345.71984475 356.66489698 367.05115631 376.87862273 386.14729625
 394.85717686 403.00826456 410.60055935 417.63406124 424.87881872
 430.02468631 435.38180948 440.62253572 444.14300722 445.67063956
 452.7526336  455.68575275 454.88805177 452.41248817 451.43125538
 454.41944251 451.65862695 450.91114382 454.46059618 454.6243567
 453.40369945 455.97802059 457.10212971 460.02985883 461.56340419
 463.05668418 461.14676526 461.6080163  459.52693044 456.45036901
 448.90654107 445.98992511 440.01993055 435.86356599 428.37004495
 427.15075018 432.4659383  431.52902463 430.04952222 431.22140045
 435.04375148 431.66488638 436.15729908 442.76750341 453.96774921
 458.28231373 459.33528989 457.27041021 457.04209117 453.34576068
 450.99630576 450.90752105 451.73021043 454.43948398 453.42442526
 447.89925256 436.79444564 426.24139658 419.28326861 417.19989505
 417.91284257 417.17599134 415.06218687 413.6935389  408.6616449
 405.69614684 398.0660189  391.8062175  382.23446038 379.4995203
 378.38646121 372.11128666 363.53662641 358.73017681 357.16810945]",50.0,396.10429217703694,20781.077625341186,22884.720507224123
114,"[ 45.02244188  69.6992512   93.77707476 117.25591257 140.13576462
 162.41663091 184.09851144 205.18140622 225.66531523 245.55023849
 264.83617599 283.52312773 301.61109372 319.10007394 335.99006841
 352.28107712 367.97310008 383.06613727 397.56018871 411.45525438
 424.7513343  437.44842847 449.54653687 461.04565952 471.94579641
 482.24694754 491.94911291 501.05229252 509.55648638 518.4077293
 524.76791682 531.4751534  541.09554188 546.23051845 550.57223
 554.31644815 557.20684716 559.94305814 562.89115933 555.05088723
 559.4594843  558.75975887 560.21550325 560.03782914 559.86333351
 554.16073454 556.53848993 556.74596111 559.31395119 557.04115451
 561.45856524 560.95474448 561.86139893 556.36604655 562.69214287
 560.86063813 559.56163689 559.70184537 563.2802054  563.78165781
 563.50359474 562.76153518 567.71316951 568.5207455  566.97486308
 568.84956041 576.90983524 587.41433716 598.80627484 611.78283424
 622.21872053 623.14839323 624.91141394 622.68783348 623.14560832
 623.80008989 625.19452473 629.17641028 633.48361479 637.0540974
 638.49369822 631.22010926 617.57341399 612.84047324 610.363766
 611.52867961 614.23179699 615.30867105 616.10603    612.94818952
 613.52030558 603.09248494 596.15439649 584.34573573 580.18550446
 574.58640701 570.31487061 564.57216947 562.16734492 559.4597221 ]",80.0,523.8892403813147,28303.990455395033,27683.97241655615
115,"[ -9.81515049  17.80802859  44.70579864  70.87815967  96.32511167
 121.04665465 145.04278859 168.31351351 190.8588294  212.67873627
 233.7732341  254.14232291 273.78600269 292.70427345 310.89713517
 328.36458787 345.10663154 361.12326619 376.4144918  390.98030839
 404.82071595 417.93571449 430.325304   441.98948448 452.92825593
 463.14161835 472.62957175 481.39211612 489.42925146 497.60393825
 503.32729507 509.18820333 515.43537601 519.27677981 522.15311726
 524.40223192 530.99392361 536.00803909 530.0496423  529.48465446
 525.57310666 524.25883836 520.23342167 518.71571886 516.50662211
 512.3617934  509.23974779 505.68651045 504.15091825 505.02755197
 507.48889539 503.73496041 499.97937435 494.64196816 490.08989586
 483.42083814 481.33433781 474.83322182 474.91096743 474.55401887
 473.11752232 462.83788139 458.50207292 450.47886506 451.48383727
 450.3611786  450.58529897 448.46078959 451.94143792 457.97346481
 461.90792429 466.07969943 466.17975721 468.5784756  466.47458746
 467.36447144 461.21305236 459.52844648 461.89588298 460.22569536
 456.37338013 444.59571899 434.2454843  422.63809942 419.9249299
 421.75813364 421.6262563  420.06218386 421.59793052 419.54303586
 415.91351687 404.97847581 390.64351481 383.37078893 374.46930424
 371.43548133 366.23510058 365.2477432  360.47771493 354.87701315]",37.0,430.48892977439357,21996.852338207198,25060.39740783248
116,"[ -8.97688615  19.52800461  47.27374536  74.26033608 100.48777677
 125.95606744 150.66520808 174.6151987  197.8060393  220.23772987
 241.91027042 262.82366094 282.97790143 302.37299191 321.00893235
 338.88572278 356.00336317 372.36185355 387.9611939  402.80138422
 416.88242452 430.20431479 442.76705504 454.57064527 465.61508547
 475.90037565 485.4265158  494.19350593 502.20134603 510.30274463
 515.93957616 521.66996619 528.51919931 531.23822375 532.65730761
 533.50508538 533.63207451 531.87445852 527.89462453 526.05722965
 526.41284214 526.47698598 529.21189353 528.77758336 523.2727528
 521.73943824 517.90517383 513.04403787 515.18956829 516.7210857
 513.66806084 508.29901289 503.78815766 501.33661736 494.69906839
 488.11700563 483.818036   475.08534306 466.71061251 464.55299326
 463.91864681 464.87485571 462.6944709  467.08646606 471.58765096
 477.60631665 482.79232136 490.12445181 500.88809349 514.57658418
 524.75618415 532.46751604 533.56103585 528.75976834 528.53077254
 533.48241492 533.02608894 535.82970835 537.33645523 537.43489973
 534.3591532  523.73917656 516.71514446 507.18459812 508.13595756
 508.59863517 510.15287647 511.09509653 511.59646478 514.12238746
 514.93561986 506.02076583 494.64008619 489.08523742 480.31604809
 484.09263954 483.71785983 479.47928149 481.09686859 475.40933881]",79.0,464.3845663090624,24553.90350271755,25501.36812071444
117,"[ 27.64499015  55.97737095  83.55690241 110.38358454 136.45741733
 161.77840078 186.3465349  210.16181967 233.22425512 255.53384122
 277.09057799 297.89446542 317.94550352 337.24369227 355.78903169
 373.58152178 390.62116252 406.90795393 422.44189601 437.22298874
 451.25123214 464.5266262  477.04917093 488.81886632 499.83571237
 510.09970908 519.61085646 528.3691545  536.3746032  544.48084277
 550.1269526  555.87385329 562.32635444 564.06407139 563.8819831
 562.21012165 558.38666127 559.04790545 558.2223242  555.61759359
 556.20547    555.5280982  548.39450224 546.50712341 545.49736704
 545.20363666 541.59364832 542.91237632 542.60025167 545.41470897
 543.80020892 540.27820985 540.200292   537.13098544 541.24923816
 539.76372958 536.28423685 536.6515744  535.04406418 529.72274707
 530.27026817 523.00923456 517.31439226 511.77728922 516.52363767
 516.86706852 520.89646792 518.73313269 525.71896133 536.40087262
 541.76004465 537.4697056  539.64670008 539.12987749 544.53652188
 542.59104747 537.38331397 541.13528543 546.01716178 540.94704135
 538.26798479 531.06110545 523.304693   512.36006762 512.003914
 507.52362019 506.53854273 514.68909059 512.11836963 512.66994772
 507.33622111 501.28217979 490.21441034 476.78603977 467.40998837
 461.93533528 456.09059396 450.18928434 452.28979211 453.45100602]",33.0,486.7786501361441,25373.100662009005,26957.66559278644
118,"[ 18.47601687  46.67231542  74.17002003 100.9691307  127.06964743
 152.47157022 177.17489907 201.17963398 224.48577495 247.09332198
 269.00227508 290.21263423 310.72439944 330.53757071 349.65214804
 368.06813144 385.78552089 402.8043164  419.12451797 434.74612561
 449.6691393  463.89355906 477.41938487 490.24661674 502.37525468
 513.80529867 524.53674873 534.56960484 543.90386702 553.5698739
 560.47660955 567.71508991 575.29774811 580.06294634 582.7834833
 587.66599892 588.10653726 588.91892117 590.31561735 594.51676867
 601.33161102 598.74858941 597.85037105 595.94788069 593.16236687
 594.2947466  594.17816546 598.55979843 602.66354423 603.40141988
 605.68903932 603.87420383 605.3285616  603.91193524 598.25166261
 592.80874073 595.82943191 592.10511352 590.61932199 586.48703654
 580.85959952 572.7399647  573.21438915 574.95785585 570.77663413
 572.58473898 573.09408774 572.75534114 575.93036397 587.44554725
 593.44056132 591.80859082 592.66908399 589.27746377 585.94533409
 592.58726207 590.01076329 584.99733385 588.91324213 585.72614631
 579.54854618 568.37966763 554.34278809 546.69532024 537.08327929
 535.84908695 531.00655042 532.86819326 532.11218718 526.75817144
 522.50093271 516.8071737  500.73515506 491.99014749 482.3912424
 474.29994432 471.15044898 461.77779658 460.69283018 469.07922453]",50.0,517.1518634958632,27065.5728919001,29925.560769948384
119,"[ 40.47693555  65.16814524  89.209656   112.60146784 135.34358076
 157.43599475 178.87870983 199.67172598 219.81504321 239.30866151
 258.1525809  276.34680136 293.8913229  310.78614551 327.03126921
 342.62669398 357.57241983 371.86844676 385.51477476 398.51140384
 410.858334   422.55556524 433.60309755 444.00093095 453.74906542
 462.84750096 471.29623759 479.09527529 486.24461407 493.51102696
 498.59419487 503.79443688 511.57866631 516.79877611 513.17089937
 512.31987931 511.27842799 508.32832692 512.6301969  508.34725706
 508.75392921 506.75605485 504.84617558 503.93159569 499.98525348
 499.24243448 501.45886853 499.22627519 498.64502164 499.21820358
 499.75397702 495.68587821 488.97359329 481.20492433 471.89909124
 467.07175609 463.74172786 456.21738744 450.82148207 445.14774532
 443.09396138 441.63608456 439.81209728 439.68925149 445.19950889
 446.40298531 452.90888305 456.54474404 460.29655039 470.15246092
 473.26831216 476.18337298 477.72432078 479.12935334 482.13279885
 477.38302147 474.42471617 473.69105048 473.49927454 474.36566678
 469.58286007 459.35735668 448.30066752 443.40390053 437.72655876
 434.30450429 433.14490469 439.00622059 443.16111908 448.63331706
 448.78816653 443.19847788 437.37920162 432.80097618 429.52015767
 421.09324326 420.82882066 420.17345064 418.3398859  420.4755268 ]",33.0,435.0598967678922,22529.375444777375,24724.695413122434
120,"[1228.4202003  1293.26201592 1356.81051947 1419.06571094 1480.02759034
 1539.69615766 1598.07141291 1655.15335608 1710.94198718 1765.4373062
 1818.63931314 1870.54800801 1921.16339081 1970.48546153 2018.51422017
 2065.24966674 2110.69180123 2154.84062365 2197.69613399 2239.25833226
 2279.52721845 2318.50279257 2356.18505461 2392.57400458 2427.66964247
 2461.47196828 2493.98098202 2525.19668369 2555.11907328 2587.23584948
 2611.08391623 2637.12636959 2669.69514322 2665.72150244 2666.52745225
 2657.91708663 2640.22739561 2648.91159765 2677.49553664 2699.990571
 2719.34777795 2752.98302771 2779.24250091 2825.16623435 2876.46218916
 2921.89616374 2952.83688975 3010.81525263 3061.53107328 3078.31508281
 3090.0206697  3116.90506755 3117.45615611 3128.59189814 3123.86315935
 3150.30362095 3165.17642311 3197.14619926 3214.12434823 3236.0483648
 3247.36202692 3269.34215221 3280.62650416 3297.36865069 3342.30798873
 3352.82855317 3352.19715571 3378.66428095 3430.15283997 3479.56885519
 3497.45978617 3516.55595867 3504.75839003 3499.09541195 3487.1541568
 3460.51009195 3446.3404287  3415.17398798 3409.68801647 3384.07267152
 3357.89766438 3295.66840585 3200.49717694 3159.23124236 3077.10877871
 3037.24233188 3004.0883806  2998.3498842  3000.21528238 2974.59747894
 2973.97082177 2929.25147426 2860.53296041 2817.1699079  2764.14382152
 2761.15834516 2711.51628644 2702.56801456 2729.2678735  2736.18607289]",71.0,2802.6214304560526,149062.67802282373,152669.2362712284
121,"[1225.27564386 1293.42891457 1360.08517679 1425.2444305  1488.90667572
 1551.07191244 1611.74014067 1670.91136039 1728.58557162 1784.76277434
 1839.44296857 1892.6261543  1944.31233154 1994.50150027 2043.19366051
 2090.38881225 2136.08695549 2180.28809023 2222.99221647 2264.19933422
 2303.90944347 2342.12254422 2378.83863647 2414.05772022 2447.77979548
 2480.00486223 2510.73292049 2539.96397025 2567.69801152 2597.10941497
 2618.67506855 2641.91808432 2659.89324336 2667.33130396 2674.11148462
 2680.34464387 2698.92539717 2703.87261353 2718.54107733 2713.78225695
 2701.28307919 2692.91889404 2725.445926   2756.53502064 2758.99474606
 2787.40393502 2782.03457025 2790.04163472 2806.99861743 2836.75587196
 2854.82859277 2835.79300192 2858.91513019 2881.64260376 2898.95043243
 2927.75506245 2943.21658557 2915.46712599 2890.1332395  2901.15049114
 2908.03893833 2940.20353629 2969.56832205 3000.36029213 3011.00358652
 3047.05462505 3075.59856695 3122.06779893 3171.33317647 3227.52435213
 3269.08755799 3288.85301707 3291.42414334 3300.56116523 3299.24089971
 3278.27514024 3247.92557843 3261.44260987 3239.43037571 3193.27870534
 3134.29848259 3056.57184551 2996.67099052 2958.61754845 2984.68512574
 2990.43722886 3023.89087086 3033.57908879 3036.7651606  3061.67359401
 3080.7843368  3043.49224113 2987.21412932 2943.59415852 2925.61581366
 2948.79171096 2961.18197778 2928.54160485 2885.223275   2895.16380019]",73.0,2715.0337874743022,144681.7564520924,140871.2336822846
122,"[1170.0008136  1232.38879662 1293.55219964 1353.49102264 1412.20526564
 1469.69492862 1525.9600116  1581.00051456 1634.81643752 1687.40778046
 1738.7745434  1788.91672632 1837.83432924 1885.52735215 1931.99579504
 1977.23965793 2021.25894081 2064.05364368 2105.62376654 2145.96930938
 2185.09027222 2222.98665505 2259.65845787 2295.10568068 2329.32832348
 2362.32638627 2394.09986905 2424.64877182 2453.97309458 2485.49920189
 2508.94800007 2534.5985828  2582.40265684 2589.09522578 2594.3026353
 2610.73928455 2638.21328336 2658.35745765 2668.19967647 2675.36572238
 2707.32181793 2716.51933804 2722.52356854 2716.83800734 2753.49060153
 2737.67278972 2779.71319844 2802.72520066 2843.37075107 2854.38769523
 2867.25406058 2856.34577292 2864.28501041 2873.75836967 2865.51821506
 2846.51060029 2847.35691927 2871.62961349 2836.97593167 2851.83540966
 2888.42460869 2940.59989797 2976.41029785 3031.38091989 3029.37785578
 3055.31426694 3095.2156853  3165.21922976 3237.31171573 3322.33847559
 3399.16208465 3417.71701787 3444.89592638 3441.21607288 3439.29219964
 3450.88353312 3451.91981285 3448.42741144 3451.52420608 3457.59825537
 3389.78616024 3335.08786421 3271.6209259  3228.67008214 3231.33243348
 3233.07796643 3238.88899603 3221.30759649 3250.76783089 3264.21576453
 3276.34933017 3255.11591405 3220.47502478 3186.97138714 3160.50321479
 3150.76529577 3132.06154217 3141.76730873 3140.39907028 3128.18418755]",79.0,2758.3763956558064,149334.381208804,141613.85004780284
123,"[ 831.1815085   927.2827652  1020.99305761 1112.31238571 1201.24074952
 1287.77814902 1371.92458422 1453.68005512 1533.04456172 1610.01810402
 1684.60068202 1756.79229572 1826.59294512 1894.00263022 1959.02135101
 2021.64910751 2081.8858997  2139.7317276  2195.18659119 2248.25049048
 2298.92342547 2347.20539617 2393.09640256 2436.59644465 2477.70552243
 2516.42363592 2552.75078511 2586.68697    2618.23219058 2650.86261422
 2674.14973885 2698.52206653 2734.15617141 2734.95950833 2710.29178275
 2704.52618037 2707.40824078 2694.1452583  2685.49423546 2697.03518067
 2731.3380348  2732.06438221 2734.74047803 2739.84004044 2759.2589951
 2794.4412766  2807.64119045 2834.54880996 2876.80650664 2889.63603275
 2892.73150983 2891.4744711  2898.58802723 2911.66205891 2922.27247645
 2919.05858469 2919.43226717 2931.07859791 2909.05411872 2920.19311292
 2957.14672496 2946.90640771 2950.08354809 2967.14266479 2992.20364349
 3014.24355061 3011.5326702  3034.09722829 3099.03266236 3186.32157673
 3260.13760502 3299.6373064  3317.39579408 3326.8779585  3351.76324435
 3387.8920622  3420.38057499 3415.37519926 3437.72431782 3429.19969717
 3404.89756463 3384.98820276 3340.08206626 3305.70654104 3308.52180913
 3344.68461405 3358.65667283 3367.36421078 3383.88023905 3378.7167763
 3392.35591973 3366.10124749 3315.4866236  3288.85477106 3252.17401307
 3204.92526905 3201.87797151 3202.47279284 3215.39778108 3224.97587   ]",78.0,2787.4125039388646,151086.8886800017,143114.37054808682
124,"[ 648.61507823  760.50541653  869.56635782  975.7979021  1079.20004937
 1179.77279962 1277.51615287 1372.4301091  1464.51466831 1553.76983052
 1640.19559571 1723.79196389 1804.55893505 1882.49650921 1957.60468635
 2029.88346648 2099.33284959 2165.9528357  2229.74342479 2290.70461686
 2348.83641193 2404.13880998 2456.61181102 2506.25541505 2553.06962207
 2597.05443207 2638.20984506 2676.53586104 2712.03248    2748.58416272
 2774.53752689 2801.54595482 2825.3913734  2812.57051839 2811.74719366
 2836.48874061 2845.51599309 2844.82731661 2835.74442064 2859.97693284
 2871.99383316 2850.40933902 2874.28736073 2870.40211622 2878.05103719
 2902.0178533  2884.73577257 2854.5704704  2837.20122463 2841.16578773
 2863.45653644 2877.69309904 2883.23010635 2893.31565841 2883.85202668
 2866.27603937 2841.89744267 2795.0190049  2835.00527507 2830.47068199
 2839.55711146 2838.43857349 2842.11211563 2856.61446867 2871.55204218
 2859.39853769 2868.75989599 2899.44853909 2932.79503231 2993.73282017
 3027.63006007 3041.02578869 3032.40781241 3029.70041348 3052.02217849
 3072.72152038 3081.43076504 3088.95223033 3092.41098281 3066.25540925
 3057.70724098 3001.63317886 2935.57387227 2932.48434369 2930.17089659
 2928.39165392 2942.18916864 2945.41946978 2961.55568424 2955.57116614
 2917.22688713 2836.59189962 2778.54951445 2770.47656414 2775.30379163
 2784.53520467 2796.42989981 2764.96479434 2788.68337797 2811.90970236]",78.0,2655.6516540849634,140765.4692435506,141194.97521039099
125,"[ 743.25385201  848.98981372  952.13324999 1052.68416081 1150.64254618
 1246.0084061  1338.78174057 1428.9625496  1516.55083318 1601.54659131
 1683.94982399 1763.76053122 1840.97871301 1915.60436935 1987.63750024
 2057.07810568 2123.92618567 2188.18174022 2249.84476931 2308.91527296
 2365.39325116 2419.27870391 2470.57163122 2519.27203308 2565.37990948
 2608.89526044 2649.81808596 2688.14838602 2723.88616064 2760.992279
 2787.58413352 2815.54433179 2859.82303936 2864.08583074 2891.14440362
 2894.09967579 2877.74154575 2865.47590385 2859.45749064 2878.06235274
 2892.64722131 2905.51975293 2913.17327223 2943.84890021 2948.9261025
 2954.3244954  2965.75870076 2973.86430892 2959.14254926 2983.14295315
 2972.79602856 2940.23210339 2940.29868058 2900.86054917 2879.08391232
 2873.88145289 2857.45398774 2887.16611468 2882.81924951 2896.30785598
 2894.21045576 2876.98055508 2906.36039714 2884.92812578 2917.76756425
 2949.80551731 2972.81140159 3033.9993851  3082.99546184 3178.63000696
 3227.48212468 3234.8886578  3262.77214773 3294.82716456 3295.92756439
 3260.09554718 3305.37595733 3310.2877264  3298.89034093 3334.34808068
 3317.36901585 3290.62435556 3237.22799493 3223.50430627 3224.43641492
 3205.0540951  3240.87723939 3257.22218795 3260.81702137 3271.23107949
 3260.58165351 3246.69143767 3204.55938161 3187.24465453 3181.3875013
 3194.03486831 3183.91531293 3165.48235045 3173.83847902 3193.03456218]",79.0,2791.550130789032,150083.4813346172,147406.90306622226
126,"[ 698.34457321  808.65492733  916.25921592 1021.15743897 1123.3495965
 1222.83568849 1319.61571495 1413.68967589 1505.05757129 1593.71940116
 1679.6751655  1762.92486431 1843.46849758 1921.30606533 1996.43756754
 2068.86300423 2138.58237538 2205.595681   2269.90292109 2331.50409565
 2390.39920468 2446.58824818 2500.07122615 2550.84813859 2598.91898549
 2644.28376687 2686.94248271 2726.89513302 2764.1417178  2802.80953173
 2830.51669077 2859.64507896 2908.58002552 2922.6843085  2918.64674508
 2923.50989085 2935.38227508 2929.0483612  2929.01580175 2913.15977063
 2903.10679694 2892.44534296 2877.00303595 2867.0241427  2885.7393206
 2904.80967248 2919.52546034 2899.87689705 2911.84916658 2935.63361992
 2935.59644249 2920.8411416  2907.78251436 2916.76681444 2969.49937158
 2986.21252985 2996.13448095 3017.25142101 3057.23216588 3040.82430826
 3050.48402054 3053.85767565 3056.56636051 3094.78259439 3095.32131581
 3134.57388183 3143.88635575 3193.21088763 3241.31078103 3294.14520489
 3349.07702996 3349.48103094 3357.40448978 3361.06361689 3377.10167903
 3403.43627285 3420.07789552 3416.68419602 3409.72678541 3398.27027631
 3382.64546094 3316.03378418 3241.72239246 3204.04476017 3175.29819542
 3143.38787105 3083.49976451 3036.13674354 3031.66525275 3026.06057541
 2969.77314766 2941.65461366 2881.91475833 2818.9974789  2819.81241509
 2764.29677042 2745.91251903 2697.54873638 2690.71170676 2663.84700379]",76.0,2779.8811458456853,147797.7145903757,145312.9347504672
127,"[ 657.55534998  792.3218748   923.61030574 1051.4206428  1175.75288597
 1296.60703525 1413.98309066 1527.88105218 1638.30091981 1745.24269357
 1848.70637344 1948.69195942 2045.19945152 2138.22884974 2227.78015408
 2313.85336453 2396.4484811  2475.56550378 2551.20443258 2623.3652675
 2692.04800853 2757.25265568 2818.97920894 2877.22766833 2931.99803382
 2983.29030544 3031.10448317 3075.44056702 3116.29855698 3158.10638659
 3187.58025525 3218.00396357 3266.46228476 3270.94191665 3271.11583966
 3297.37605785 3305.04166496 3288.75836424 3261.59135904 3264.26187266
 3278.61877582 3274.49934175 3240.20519471 3236.30184235 3242.7269311
 3279.5793821  3257.8844395  3269.73419376 3263.47786342 3265.68220928
 3259.41844453 3252.39114778 3201.4333175  3166.75437089 3171.36560781
 3154.89958148 3134.45024612 3120.05592825 3110.84069833 3072.0428779
 3075.92188571 3067.35266201 3063.86576298 3074.59435951 3076.62845155
 3085.85840554 3112.55866625 3150.02036868 3193.9289962  3278.34313788
 3320.26679584 3340.75216607 3343.37282286 3331.764154   3278.29014579
 3264.21304804 3253.89811757 3278.72600028 3298.33500975 3273.61330258
 3257.09885514 3198.64396098 3137.38492642 3099.43359305 3093.47407943
 3082.40778897 3082.60973526 3100.56279152 3131.22764952 3123.77608081
 3115.4369934  3079.18464027 3010.09677899 2986.27791615 2972.58994556
 2976.93197798 2942.19167982 2922.09508764 2909.28628218 2899.99017655]",72.0,2933.6273513267097,153547.0761861084,161494.67524071352
128,"[ 649.85349828  798.81244735  943.81341821 1084.85641085 1221.94142527
 1355.06846148 1484.23751947 1609.44859925 1730.70170081 1847.99682415
 1961.33396928 2070.71313619 2176.13432488 2277.59753536 2375.10276762
 2468.65002167 2558.2392975  2643.87059511 2725.5439145  2803.25925568
 2877.01661865 2946.81600339 3012.65740992 3074.54083824 3132.46628834
 3186.43376022 3236.44325388 3282.49476933 3324.58830656 3367.21251511
 3396.90144638 3427.12104896 3473.09177116 3469.67691405 3487.36777513
 3492.30507067 3487.87107132 3479.63992926 3485.58894892 3476.28378698
 3458.59305937 3454.21912545 3433.19891226 3406.86477235 3411.80279082
 3431.7444206  3436.10354623 3427.60382854 3430.58717276 3406.25267717
 3398.03154484 3340.74837941 3310.77075756 3315.05479801 3280.00652733
 3224.7536889  3180.89490434 3142.25212087 3149.50726682 3153.38787923
 3143.47895243 3125.60199217 3127.27647323 3117.30550066 3092.1419152
 3106.41064949 3076.14391667 3134.31800741 3167.43729629 3208.73384935
 3238.31031193 3247.30077991 3208.37258337 3191.50047559 3160.18318216
 3156.58587094 3187.1116606  3160.71208908 3142.74896562 3115.41378925
 3090.27898045 3016.35900141 2922.84775509 2887.22777122 2852.06915032
 2879.03171503 2910.19140946 2908.04750839 2924.17118475 2962.23532667
 2943.20159637 2906.73734393 2867.14132767 2837.85967781 2788.29772115
 2745.18968381 2718.71906345 2707.05170942 2672.07318898 2674.49994921]",35.0,2969.8500783769364,151885.10124365217,168403.97921168467
129,"[ 523.67376542  716.78398728  904.35415733 1086.38427558 1262.87434202
 1433.82435665 1599.23431948 1759.10423051 1913.43408973 2062.22389715
 2205.47365276 2343.18335657 2475.35300857 2601.98260876 2723.07215715
 2838.62165374 2948.63109852 3053.1004915  3152.02983267 3245.41912204
 3333.2683596  3415.57754536 3492.34667931 3563.57576145 3629.26479179
 3689.41377033 3744.02269706 3793.09157199 3836.62039511 3878.96822795
 3907.05788594 3933.96655365 3983.98133785 3969.55929981 3991.34978845
 3974.23858197 3999.11063158 3967.52506963 3911.75749622 3888.93828032
 3847.13886716 3836.07942486 3824.05840106 3769.14404317 3767.14658251
 3748.80189801 3723.77524331 3688.11987835 3631.75301507 3593.09319317
 3556.77961498 3516.17600512 3485.15217405 3443.50877811 3384.53156236
 3331.74034908 3251.24364358 3238.44137737 3207.97105124 3143.60873626
 3108.05704654 3057.68071645 3067.08857453 3005.32273237 2999.77989448
 2984.06860108 2983.72952026 2984.10681913 3004.15001769 3033.49472926
 3046.79797129 3074.61569333 3097.41935595 3094.39231366 3107.50004644
 3076.76714719 3102.45948874 3115.44715155 3122.87401704 3112.58346035
 3072.63996479 3011.16660035 2931.71111475 2861.02305952 2803.94148496
 2827.76877934 2865.83387053 2886.4992231  2863.65187114 2859.182952
 2828.2567248  2778.28780452 2718.29610726 2655.23307344 2632.79930863
 2586.36802917 2578.50245299 2560.35312396 2556.99208338 2530.65811268]",36.0,3130.875724283777,154288.4142259263,176950.27360720292
130,"[ 840.79606778 1005.98980735 1166.56836183 1322.5317312  1473.87991548
 1620.61291465 1762.73072873 1900.23335771 2033.12080159 2161.39306036
 2285.05013404 2404.09202262 2518.5187261  2628.33024448 2733.52657776
 2834.10772595 2930.07368903 3021.42446701 3108.16005989 3190.28046768
 3267.78569036 3340.67572795 3408.95058043 3472.61024782 3531.6547301
 3586.08402729 3635.89813938 3681.09706637 3721.68080825 3761.82092944
 3789.00273673 3815.74092332 3854.04154857 3853.52624281 3837.76800875
 3829.49782556 3823.01292342 3809.26385048 3803.7239912  3791.60348796
 3792.24271129 3760.66849301 3723.12011282 3701.48223146 3672.61983948
 3637.1126655  3622.3740222  3593.59789453 3551.20088489 3553.74685863
 3535.6111479  3499.06607052 3441.69907477 3387.76488162 3335.18438049
 3282.48775257 3273.35845716 3234.52908952 3177.96656135 3164.26095211
 3158.79839514 3172.08056333 3185.42837133 3148.61516838 3167.49570963
 3144.86169852 3151.19487629 3166.66322999 3190.51800223 3225.23775133
 3235.61213873 3231.68400896 3242.96482302 3191.17947902 3163.62873666
 3191.06922905 3151.84481453 3177.50221825 3179.36172377 3150.73879221
 3072.88801236 2995.67327302 2897.05399815 2834.41694129 2808.32980875
 2786.8274884  2778.54070616 2795.40454594 2810.55465337 2797.58463437
 2761.52313221 2702.08233638 2647.78947921 2596.27812907 2533.12567188
 2505.82732135 2521.10583033 2520.60613078 2513.98234499 2529.90597391]",32.0,3115.117525770089,153941.6213206194,175457.07673389852
131,"[ 358.11272319  562.13145276  760.4524347   953.075669   1140.00115568
 1321.22889472 1496.75888613 1666.5911299  1830.72562604 1989.16237455
 2141.90137543 2288.94262868 2430.28613429 2565.93189227 2695.87990262
 2820.13016533 2938.68268041 3051.53744786 3158.69446768 3260.15373986
 3355.91526441 3445.97904133 3530.34507062 3609.01335227 3681.98388629
 3749.25667268 3810.83171143 3866.70900255 3916.88854604 3966.5299435
 4000.15439012 4033.24069072 4097.87510173 4111.77257013 4126.93211864
 4124.44225403 4160.41758827 4140.08523252 4100.03381377 4056.72986472
 4035.13307786 3995.65177557 3987.12999099 3939.42089211 3897.36574417
 3862.55490274 3825.15874744 3776.08679225 3745.8022081  3714.6442752
 3687.77384957 3620.43029429 3572.99394483 3514.83929227 3432.65765309
 3373.2682258  3293.10045722 3191.12361118 3106.07355381 3050.71318586
 3006.37739888 2990.86920642 2975.06781731 2941.01583913 2894.39096144
 2897.68349724 2859.2070204  2889.73971688 2879.57257663 2885.9430621
 2906.62996941 2872.62199439 2828.56868443 2791.89996679 2720.30408789
 2744.24332531 2727.50358406 2711.73772189 2692.70202652 2687.81603121
 2656.49761917 2570.66462938 2475.66269506 2430.36680503 2385.82741402
 2383.15265059 2376.58151017 2379.95585124 2380.27550591 2401.24731342
 2373.46016047 2320.40167109 2238.11062074 2204.54791217 2171.02956286
 2120.77747683 2125.6571097  2075.99907713 2070.32692488 2035.81432799]",36.0,3053.9265981278054,144192.5799638274,180072.17204351703
